Price,Gold_Price,Lag_1,Lag_7,Lag_30,Rolling_Mean_7,Rolling_Mean_30
2002-06-11,0.02631066568211922,324.34286063058033,323.17142595563615,306.35714285714283,324.76122548628825,315.17428705124627
2002-06-12,0.025943885289850324,323.3714338030134,324.4142848423549,307.3000008719308,324.4816340232382,315.6795251755487
2002-06-13,0.025365063590486667,322.4571446010045,325.17142595563615,308.1714303152902,323.88775759327166,316.1076205299014
2002-06-14,0.025244713883582084,321.0142909458705,325.2857142857143,308.7857142857143,323.23469699158966,316.50523972284225
2002-06-17,0.024814894751021846,320.7142900739397,325.42857142857144,309.91428920200894,322.4081670021524,316.82952546619237
2002-06-18,0.02450542532536619,319.64286150251115,325.3142874581473,310.3571472167969,321.4877593371333,317.11333501906626
2002-06-19,0.024568464065657533,318.8714338030134,324.34286063058033,310.3571472167969,320.72857541454084,317.4023825509208
2002-06-20,0.02476904632751896,319.028573172433,323.3714338030134,309.92857578822543,320.17959532445786,317.7223824637277
2002-06-21,0.0250154770128833,319.528573172433,322.4571446010045,310.0142909458705,319.8489834532446,318.06000148228236
2002-06-24,0.025393716450385503,320.14286150251115,321.0142909458705,310.2857186453683,319.85918691206956,318.4200013660249
2002-06-25,0.02545675693961537,321.0857151576451,320.7142900739397,310.61429268973217,319.93469674246654,318.7742869059245
2002-06-26,0.02563441586419464,321.24285888671875,319.64286150251115,309.91428920200894,320.2265332280373,319.1666678292411
2002-06-27,0.02563441586419464,321.6857169015067,318.8714338030134,309.55714634486606,320.6285736706792,319.5709535144624
2002-06-28,0.025273368492419443,321.6857169015067,319.028573172433,309.3000008719308,320.8795944525271,319.953810773577
2002-07-01,0.024746122990236805,320.7857186453683,319.528573172433,309.64285714285717,320.87143131178254,320.28142990838916
2002-07-02,0.024069873172312226,319.47143118722096,320.14286150251115,310.528573172433,320.53469599509725,320.5233346121652
2002-07-03,0.023301930005258972,317.7857142857143,321.0857151576451,311.2142857142857,319.7897980359136,320.67857273646763
2002-07-08,0.0228377249923062,315.8714294433594,321.24285888671875,312.2714276994978,318.857144725566,320.76000133696056
2002-07-09,0.022585564784325232,314.7142857142857,321.6857169015067,314.44285801478793,317.7714301907286,320.74809657505574
2002-07-10,0.02232767330478906,314.0857151576451,321.6857169015067,316.1142839704241,316.59387892119736,320.65904904320126
2002-07-11,0.022539718109760867,313.44285801478793,320.7857186453683,318.1285705566406,315.6204092843192,320.5204777308873
2002-07-12,0.02263141320782812,313.97143118722096,319.47143118722096,320.2428545270647,314.867348184391,320.31904936290925
2002-07-15,0.02302111693737917,314.2000034877232,317.7857142857143,321.6428527832031,314.4938796685666,320.10333542596726
2002-07-16,0.023382166058092888,315.1714346749442,315.8714294433594,323.17142595563615,314.522452218192,319.86666913713725
2002-07-17,0.023685904212193368,316.0714372907366,314.7142857142857,324.4142848423549,314.82449403101083,319.6138122558594
2002-07-18,0.02373748215831291,316.82857840401783,314.0857151576451,325.17142595563615,315.23469886001277,319.34000302269345
2002-07-19,0.024264725911557025,316.95714896065846,313.44285801478793,325.2857142857143,315.9244951520647,319.1061936151414
2002-07-22,0.0246315045548874,318.2714320591518,313.97143118722096,325.42857142857144,316.66939311124844,318.8980984642392
2002-07-23,0.02446530817341848,319.1857169015067,314.2000034877232,325.3142874581473,317.3224543357382,318.68000328427274
2002-07-24,0.024001103160465706,318.7714320591518,315.1714346749442,324.34286063058033,317.6714334293287,318.45571754092265
2002-07-25,0.023577013550522122,317.6142883300781,316.0714372907366,323.3714338030134,317.7408198142538,318.22857448032926
2002-07-26,0.022774684503076334,316.55714198521207,316.82857840401783,322.4571446010045,317.41632889728163,317.96524105980285
2002-07-29,0.02194370084679316,314.55714198521207,316.95714896065846,321.0142909458705,316.77755239058513,317.6809551420666
2002-07-30,0.020786055699127365,312.48571341378346,318.2714320591518,320.7142900739397,315.538776631258,317.31047886439734
2002-07-31,0.019616948008351204,309.6000017438616,319.1857169015067,319.64286150251115,313.7530623455437,316.8785740443638
2002-08-01,0.01911835711500591,306.6857169015067,318.7714320591518,318.8714338030134,311.848980339206,316.43095485142294
2002-08-02,0.01886046563546978,305.44285801478793,317.6142883300781,319.028573172433,310.0183678451849,315.9566691080729
2002-08-05,0.01874584720012039,304.8000008719308,316.55714198521207,319.528573172433,308.2979599310427,315.45619288853237
2002-08-06,0.018866196907024943,304.51428658621654,314.55714198521207,320.14286150251115,306.90612357003346,314.9452404203869
2002-08-07,0.019542444976010986,304.8142874581473,312.48571341378346,321.0857151576451,306.05102165377866,314.4590499151321
2002-08-08,0.019926415685068352,306.5,309.6000017438616,321.24285888671875,305.74489858199144,313.99952596028646
2002-08-09,0.02055681707949006,307.45714024135043,306.6857169015067,321.6857169015067,306.07959171217317,313.5776210239955
2002-08-12,0.021135640527792224,309.02856881277904,305.44285801478793,321.6857169015067,306.7979586854273,313.20381135486423
2002-08-13,0.021548267594625456,310.471426827567,304.8000008719308,320.7857186453683,307.7551014180086,312.8942874000186
2002-08-14,0.02177750446532424,311.5,304.51428658621654,319.47143118722096,308.83469313018173,312.6476206461588
2002-08-15,0.022281824881286202,312.07142857142856,304.8142874581473,317.7857142857143,310.0510191625478,312.4990491594587
2002-08-16,0.022247440749832217,313.3285696847098,306.5,315.8714294433594,311.0142847177934,312.411430140904
2002-08-19,0.021995280541851223,313.24285888671875,307.45714024135043,314.7142857142857,311.7510201590402,312.34143022809707
2002-08-20,0.02168007984464039,312.6142883300781,309.02856881277904,314.0857151576451,312.1510209064094,312.26619219098774
2002-08-21,0.02130756992975484,311.82857404436385,310.471426827567,313.44285801478793,312.2122460190131,312.1814303443545
2002-08-22,0.020872019525639413,310.9000026157924,311.5,313.97143118722096,311.97142994160555,312.04285888671876
2002-08-23,0.02057974391464927,309.8142874581473,312.07142857142856,314.2000034877232,311.5449000767299,311.87238275437124
2002-08-26,0.02029892909783096,309.0857195172991,313.3285696847098,315.1714346749442,310.8387787488042,311.6461922781808
2002-08-27,0.02021869479393555,308.3857203892299,313.24285888671875,316.0714372907366,310.1163298937739,311.3833349318731
2002-08-28,0.02041354578424183,308.1857169015067,312.6142883300781,316.82857840401783,309.5530644630899,311.1114299955822
2002-08-29,0.020654243449112458,308.6714303152902,311.82857404436385,316.95714896065846,309.1877578423947,310.85523928687684
2002-08-30,0.020929326994375594,309.2714276994978,310.9000026157924,318.2714320591518,309.0530632174745,310.5780962262835
2002-09-03,0.021319028974988136,309.95714024135043,309.8142874581473,319.1857169015067,309.21224601901304,310.30285789853053
2002-09-04,0.02178896351055755,310.9285670689174,309.0857195172991,318.7714320591518,309.64285652004946,310.0804765973772
2002-09-05,0.022293285675458033,312.09999302455356,308.3857203892299,317.6142883300781,310.35305910694353,309.93857160295755
2002-09-06,0.022728836079573447,313.35713849748885,308.1857169015067,316.55714198521207,311.2469357860332,309.8680953252884
2002-09-09,0.023410815420114653,314.44285365513394,308.6714303152902,314.55714198521207,312.31428185287785,309.92095235188805
2002-09-10,0.023697361508488154,316.1428527832031,309.2714276994978,312.48571341378346,313.39795482401945,310.06666652134487
2002-09-11,0.02393806092229729,316.85713849748885,309.95714024135043,309.6000017438616,314.469383395448,310.32857113792784
2002-09-12,0.02425326161950815,317.45714024135043,310.9285670689174,306.6857169015067,315.51428160375474,310.71380905877976
2002-09-13,0.02435068798913055,318.2428545270647,312.09999302455356,305.44285801478793,316.4265273736448,311.148570905413
2002-09-16,0.024287647499900686,318.48571341378346,313.35713849748885,304.8000008719308,317.13673182896207,311.5995231991722
2002-09-17,0.024121451118431766,318.3285696847098,314.44285365513394,304.51428658621654,317.6326505699936,312.04618980771016
2002-09-18,0.024081335715422578,317.9142848423549,316.1428527832031,304.8142874581473,317.87142695212845,312.4795231410435
2002-09-19,0.024350689738069073,317.8142874581473,316.85713849748885,306.5,318.1040811344069,312.87904706682474
2002-09-20,0.02465442789216958,318.4857177734375,317.45714024135043,307.45714024135043,318.35918379803087,313.27190435500376
2002-09-23,0.02488939603442354,319.24285888671875,318.2428545270647,309.02856881277904,318.5857151576451,313.63190452938994
2002-09-24,0.025422371059222834,319.82857404436385,318.48571341378346,310.471426827567,318.9673480598294,313.98809509277345
2002-09-25,0.025714648419151512,321.15714372907365,318.3285696847098,311.5,319.4755118233817,314.33428562709264
2002-09-26,0.025903768137902614,321.8857160295759,317.9142848423549,312.07142857142856,320.11020582549423,314.67714276994974
2002-09-27,0.025852190191783073,322.35714285714283,317.8142874581473,313.3285696847098,320.7408179458307,314.97380952380956
2002-09-30,0.025926691475184768,322.2285723005022,318.4857177734375,313.24285888671875,321.3020418128189,315.27952372233074
2002-10-01,0.025869382257510107,322.4142848423549,319.24285888671875,312.6142883300781,321.7346945003587,315.60142836797803
2002-10-02,0.02578341843099803,322.2714276994978,319.82857404436385,311.82857404436385,322.05306134905135,315.942380632673
2002-10-03,0.025508334885734882,322.05714198521207,321.15714372907365,310.9000026157924,322.0836735939493,316.2914281935919
2002-10-04,0.025502603614179706,321.3714294433594,321.8857160295759,309.8142874581473,322.0081631407446,316.67619004022504
2002-10-07,0.02559429871224693,321.35714285714283,322.35714285714283,309.0857195172991,321.89795918367344,317.0928565615699
2002-10-08,0.025508334885734882,321.5857151576451,322.2285723005022,308.3857203892299,321.7755102040816,317.5257135300409
2002-10-09,0.02526190594930909,321.3714294433594,322.4142848423549,308.1857169015067,321.5387760084503,317.94476114908855
2002-10-10,0.025009745741328124,320.7571454729353,322.2714276994978,308.6714303152902,321.2326541822784,318.326665969122
2002-10-11,0.024711737109844298,320.12857491629467,322.05714198521207,309.2714276994978,320.8510219029018,318.66380891345796
2002-10-14,0.024522615642154647,319.3857160295759,321.3714294433594,309.95714024135043,320.5000012456154,318.9623804001581
2002-10-15,0.023978178074245002,318.9142848423549,321.35714285714283,310.9285670689174,319.95714397819677,319.1833328973679
2002-10-16,0.02352543560440261,317.55714198521207,321.5857151576451,312.09999302455356,319.22040915975765,319.32761884416857
2002-10-17,0.023147194417961856,316.42857142857144,321.3714294433594,313.35713849748885,318.379592584104,319.3985713413784
2002-10-18,0.02275176116579415,315.48571341378346,320.7571454729353,314.44285365513394,317.4857146593989,319.40047621954056
2002-10-21,0.022430829197028115,314.5,320.12857491629467,316.1428527832031,316.5673466896524,319.3190477643694
2002-10-22,0.022241709478277014,313.6999991280692,319.3857160295759,316.85713849748885,315.68775472835614,319.1980955578032
2002-10-23,0.021909316715339175,313.2285723005022,318.9142848423549,317.45714024135043,314.7571429817044,319.0295243036179
2002-10-24,0.021800429551544973,312.4000026157924,317.55714198521207,318.2428545270647,313.9816334004305,318.82571498325893
2002-10-25,0.021766043671152438,312.12857491629467,316.42857142857144,318.48571341378346,313.3551031618702,318.6109531947544
2002-10-28,0.02197235720456904,312.04285975864957,315.48571341378346,318.3285696847098,312.93673643773917,318.41857241675973
2002-10-29,0.022258903292942542,312.55714634486606,314.5,317.9142848423549,312.7612267319037,318.2638106573196
2002-10-30,0.022579835261708578,313.2714320591518,313.6999991280692,317.8142874581473,312.81428870376277,318.1390488397508
2002-10-31,0.02286638135008208,314.0714329310826,313.2285723005022,318.4857177734375,313.03673818160075,318.0157155354818
2002-11-01,0.023256083330694635,314.7857186453683,312.4000026157924,319.24285888671875,313.51633001833545,317.89952508835563
2002-11-04,0.023691631985871528,315.7571454729353,312.12857491629467,319.82857404436385,314.1897987832828,317.8000011625744
2002-11-05,0.02396671728007317,316.84285627092635,312.04285975864957,321.15714372907365,314.973472128109,317.67904881068637
2002-11-06,0.024098527781149584,317.528573172433,312.55714634486606,321.8857160295759,315.73061448700577,317.544763038272
2002-11-07,0.024258992891063327,317.85714285714283,313.2714320591518,322.35714285714283,316.4428586375957,317.40809631347656
2002-11-08,0.024534076436326477,318.25714111328125,314.0714329310826,322.2285723005022,317.13877588388874,317.2985723586309
2002-11-11,0.024717466632460924,318.94285365513394,314.7857186453683,322.4142848423549,317.79795868542726,317.1980961390904
2002-11-12,0.025044129872782137,319.3999982561384,315.7571454729353,322.2714276994978,318.43469300562026,317.12952473958336
2002-11-13,0.025067054959002813,320.2142857142857,316.84285627092635,322.05714198521207,318.9244895467953,317.07000107538136
2002-11-14,0.025049861144337285,320.2714320591518,317.528573172433,321.3714294433594,319.310203707948,317.03190583728605
2002-11-15,0.025233251340471732,320.2285723005022,317.85714285714283,321.35714285714283,319.7142857142857,317.0095249720982
2002-11-18,0.025158750057070065,320.6857169015067,318.25714111328125,321.5857151576451,320.0346947494818,316.97333461216516
2002-11-19,0.025004016218711497,320.50000435965404,318.94285365513394,321.3714294433594,320.2020431829959,316.9314300537109
2002-11-20,0.024786240142184515,320.11429268973217,319.3999982561384,320.7571454729353,320.22653385084504,316.8919063023159
2002-11-21,0.02437934434690643,319.5714329310826,320.2142857142857,320.12857491629467,319.98979965521363,316.8395253499349
2002-11-22,0.02449396278225581,318.55714634486606,320.2714320591518,319.3857160295759,319.7857180225606,316.8214301699683
2002-11-25,0.02448823151070066,318.84286063058033,320.2285723005022,318.9142848423549,319.5857182716837,316.81857314336867
2002-11-26,0.024316303857676566,318.82857404436385,320.6857169015067,317.55714198521207,319.2591876594388,316.84666849772134
2002-11-27,0.024178760336106456,318.4000026157924,320.50000435965404,316.42857142857144,318.9102073202328,316.9009541829427
2002-12-02,0.024121451118431766,318.05714198521207,320.11429268973217,315.48571341378346,318.5959204848932,316.98190656389505
2002-12-03,0.02428191797728403,317.9142848423549,319.5714329310826,314.5,318.41632827447387,317.1090494791667
2002-12-04,0.024557003271485703,318.3142874581473,318.55714634486606,313.6999991280692,318.4795937051578,317.28571632021954
2002-12-05,0.02479196966480114,319.00000435965404,318.84286063058033,313.2285723005022,318.58571578045286,317.4976210821243
2002-12-06,0.025279098015036097,319.5857151576451,318.82857404436385,312.4000026157924,318.867348184391,317.77762102399555
2002-12-09,0.02574330127905032,320.8000008719308,318.4000026157924,312.12857491629467,319.37551070232786,318.10523986816406
2002-12-10,0.026127273737046222,321.95714024135043,318.05714198521207,312.04285975864957,320.0693882533482,318.4676207042876
2002-12-11,0.02653989905494096,322.9142848423549,317.9142848423549,312.55714634486606,320.93061236945954,318.84714428129644
2002-12-12,0.027181761243534483,323.94285365513394,318.3142874581473,313.2714320591518,321.9632643096301,319.25619158063614
2002-12-13,0.027812162637956175,325.54285103934154,319.00000435965404,314.0714329310826,323.12244648836094,319.6909531366257
2002-12-16,0.02851133579316291,327.1142796107701,319.5857151576451,314.7857186453683,324.4469355369101,320.1600004650298
2002-12-17,0.029147468459139778,328.85713849748885,320.8000008719308,315.7571454729353,325.8244859345105,320.64952407110303
2002-12-18,0.0300816097566005,330.44285365513394,321.95714024135043,316.84285627092635,327.3693841428173,321.1804764520554
2002-12-19,0.03136533588272604,332.7714276994978,322.9142848423549,317.528573172433,329.2346901407047,321.7952382405599
2002-12-20,0.03226509129979423,335.971426827567,323.94285365513394,317.85714285714283,331.273466149155,322.47380966913136
2002-12-23,0.033050228281513036,338.2142857142857,325.54285103934154,318.25714111328125,333.3632631885762,323.20428597586493
2002-12-24,0.03382963224273809,340.1714303152902,327.1142796107701,318.94285365513394,335.50612095424106,323.97666698637465
2002-12-26,0.034511611583279325,342.1142839704241,328.85713849748885,319.3999982561384,337.6428558972417,324.7904764811198
2002-12-27,0.035187861401203904,343.8142830984933,330.44285365513394,320.2142857142857,339.79387680365113,325.63333362397697
2002-12-30,0.0352623626846056,345.5,332.7714276994978,320.2714320591518,341.6387746382733,326.4804763067336
2002-12-31,0.035359789054228,345.6857125418527,335.971426827567,320.2285723005022,343.0612238669882,327.33714294433594
2003-01-02,0.03568072102299401,345.92857142857144,338.2142857142857,320.6857169015067,344.27755052216196,328.2052381243024
2003-01-03,0.036030307600597375,346.7285723005022,340.1714303152902,320.50000435965404,345.3387750119579,329.1085713704427
2003-01-06,0.03631112416635422,347.6000017438616,342.1142839704241,320.11429268973217,346.222449477838,330.04809512183783
2003-01-07,0.036219429068287026,348.3000052315848,343.8142830984933,319.5714329310826,346.8306137396365,330.99809512183776
2003-01-08,0.03648878134199497,348.0714329310826,345.5,318.55714634486606,347.29387929488206,332.0042855398995
2003-01-09,0.0370561422471868,348.74285888671875,345.6857125418527,318.84286063058033,347.93265517877074,333.04809497651604
2003-01-10,0.03745157549935453,350.15714372907365,345.92857142857144,318.82857404436385,348.6775531379544,334.1252377464658
2003-01-13,0.037944435121144635,351.14285714285717,346.7285723005022,318.4000026157924,349.48367558693405,335.257618640718
2003-01-14,0.03799028179570897,352.3714294433594,347.6000017438616,318.05714198521207,350.1816343969228,336.4052376883371
2003-01-15,0.03793297257803428,352.48571341378346,348.3000052315848,317.9142848423549,350.7591845454002,337.5528567359561
2003-01-16,0.03852898984100199,352.34285627092635,348.0714329310826,318.3142874581473,351.58163327586897,338.73666628882995
2003-01-17,0.03868372542829908,353.82857404436385,348.74285888671875,319.00000435965404,352.36326630261476,339.9104758126395
2003-01-21,0.03891296229899789,354.2142900739397,350.15714372907365,319.5857151576451,353.0244912906569,341.0838092622302
2003-01-22,0.039210970930481745,354.7857186453683,351.14285714285717,320.8000008719308,353.6510227748326,342.2414284842355
2003-01-23,0.03977260056411837,355.52857753208707,352.3714294433594,321.95714024135043,354.302043681242,343.4071430024646
2003-01-24,0.040701010590023914,356.92857578822543,352.48571341378346,322.9142848423549,355.2673508001834,344.61809561593196
2003-01-27,0.041772691911177676,359.2428632463728,352.34285627092635,323.94285365513394,356.63469836176654,345.8838101341611
2003-01-28,0.042477594589001064,361.91428920200894,353.82857404436385,325.54285103934154,358.04082068618465,347.15476277669273
2003-01-29,0.04303349295108254,363.6714303152902,354.2142900739397,327.1142796107701,359.58979953065216,348.4195248558408
2003-01-30,0.04368108816016976,365.05714198521207,354.7857186453683,328.85713849748885,361.287758340641,349.6800012497675
2003-01-31,0.04417394603302134,366.6714303152902,355.52857753208707,330.44285365513394,363.05510415836255,350.9285727364677
2003-02-03,0.04453499340479654,367.8999982561384,356.92857578822543,332.7714276994978,364.7510214046556,352.129525030227
2003-02-04,0.04515393225610788,368.7999965122768,359.2428632463728,335.971426827567,366.33673407106977,353.27523919968377
2003-02-05,0.04555509677983076,370.3428519112723,361.91428920200894,338.2142857142857,367.68367160096466,354.37952473958336
2003-02-06,0.045560828051385935,371.3428519112723,363.6714303152902,340.1714303152902,368.7816299127073,355.4190483456567
2003-02-07,0.045767141584802565,371.35713849748885,365.05714198521207,342.1142839704241,369.75509892677775,356.41095304943263
2003-02-10,0.04548632676798424,371.87142508370533,366.6714303152902,343.8142830984933,370.3979554468271,357.3228578113374
2003-02-11,0.0451539340050464,371.17142595563615,367.8999982561384,345.5,370.74693516322543,358.15095302036826
2003-02-12,0.04411090729273,370.34285627092635,368.7999965122768,345.6857125418527,370.59591550243147,358.88619123186385
2003-02-13,0.04287302784116877,367.74285888671875,370.3428519112723,345.92857142857144,369.783671476403,359.5104769752139
2003-02-14,0.041468952008138646,364.65714372907365,371.3428519112723,346.7285723005022,368.3285703075175,359.9914293561663
2003-02-18,0.03998464362015165,361.15714372907365,371.35713849748885,347.6000017438616,366.342856893734,360.3200007847378
2003-02-19,0.038838459266657646,357.4571446010045,371.87142508370533,348.3000052315848,363.87551070232774,360.5300006684803
2003-02-20,0.038230981209518136,354.6000017438616,371.17142595563615,348.0714329310826,361.2918377311862,360.6971434093657
2003-02-21,0.03761777188082345,353.0857151576451,370.34285627092635,348.74285888671875,358.60816426179844,360.7909528459822
2003-02-24,0.03782981493685671,351.55714198521207,367.74285888671875,350.15714372907365,356.3714288205516,360.85523841494603
2003-02-25,0.03753753757692806,352.08571079799106,364.65714372907365,351.14285714285717,354.4714280731824,360.8623811267671
2003-02-26,0.03765788728383264,351.35713849748885,361.15714372907365,352.3714294433594,353.11428459323184,360.8385714576358
2003-02-27,0.03776677444762684,351.65713936941967,357.4571446010045,352.48571341378346,352.3244878029337,360.81999991280696
2003-02-28,0.03778396826229237,351.9285670689174,354.6000017438616,352.34285627092635,351.94897710060593,360.8076189313616
2003-03-03,0.03756046266314873,351.971426827567,353.0857151576451,353.82857404436385,351.7102013412787,360.72714262462796
2003-03-04,0.037640696967044154,351.4142848423549,351.55714198521207,354.2142900739397,351.718365104831,360.6404758998326
2003-03-05,0.03745730851984823,351.6142883300781,352.08571079799106,354.7857186453683,351.585713289222,360.51952354794463
2003-03-06,0.03771519999938437,351.1571480887277,351.35713849748885,355.52857753208707,351.6489799655214,360.39523780459444
2003-03-07,0.037531809803249924,351.8000052315848,351.65713936941967,356.92857578822543,351.60408300283,360.20904729933966
2003-03-10,0.038024669425040056,351.34286063058033,351.9285670689174,359.2428632463728,351.69592098313933,359.98666628882995
2003-03-11,0.038041861490767034,352.5714329310826,351.971426827567,361.91428920200894,351.7877583406409,359.6766662597656
2003-03-12,0.03788712590346992,352.6142883300781,351.4142848423549,363.6714303152902,351.9040851203763,359.2952376592727
2003-03-13,0.036895675388334534,352.2285723005022,351.6142883300781,365.05714198521207,351.6387783751196,358.7852376302083
2003-03-14,0.035944342025146805,349.75714111328125,351.1571480887277,366.6714303152902,351.1000017438616,358.1423803420294
2003-03-17,0.034815351486318355,347.3857116699219,351.8000052315848,367.8999982561384,350.06734793526783,357.364761352539
2003-03-18,0.034058870862375426,344.57142857142856,351.34286063058033,368.7999965122768,348.8306131168288,356.49428536551335
2003-03-19,0.03299291906383832,342.6857169015067,352.5714329310826,370.3428519112723,347.03877600845027,355.4838094075521
2003-03-20,0.03198427648297593,340.028573172433,352.6142883300781,371.3428519112723,344.8816329021843,354.3561905633835
2003-03-21,0.030809437520644592,337.51428658621654,352.2285723005022,371.35713849748885,342.361224738919,353.1304764520554
2003-03-24,0.03044265887731422,334.5857151576451,349.75714111328125,371.87142508370533,340.0632660534917,351.8571432931083
2003-03-25,0.029978453864361446,333.6714303152902,347.3857116699219,371.17142595563615,337.93877675581956,350.5685719807943
2003-03-26,0.029588750134810368,332.51428658621654,344.57142857142856,370.34285627092635,336.0775520169005,349.27523861839654
2003-03-27,0.029078698447293258,331.5428553989955,342.6857169015067,367.74285888671875,334.30408213089925,348.0261909121558
2003-03-28,0.028654610586288168,330.2714276994978,340.028573172433,364.65714372907365,332.7591839225925,346.8447623116629
2003-03-31,0.02882653823931229,329.2142857142857,337.51428658621654,361.15714372907365,331.63469400211255,345.7942860921224
2003-04-01,0.029302204046436867,329.64285714285717,334.5857151576451,357.4571446010045,331.0979589345504,344.9066669282459
2003-04-02,0.029307935317992043,330.8285696847098,333.6714303152902,354.6000017438616,330.6938769282127,344.114762079148
2003-04-03,0.02910735305613059,330.84285627092635,332.51428658621654,353.0857151576451,330.38367259745695,343.35666678292415
2003-04-04,0.028820806967757087,330.34285627092635,331.5428553989955,351.55714198521207,330.1102033342634,342.6257144019717
2003-04-07,0.028408179900923855,329.6285705566406,330.2714276994978,352.08571079799106,329.8714275749362,341.842857288179
2003-04-08,0.028035669986038306,328.5999973842076,329.2142857142857,351.35713849748885,329.65101903798626,341.05333353678384
2003-04-09,0.027445385743564296,327.67142595563615,329.64285714285717,351.65713936941967,329.1591821787309,340.2047621954055
2003-04-10,0.02700983708838743,326.1999991280692,330.8285696847098,351.9285670689174,328.34285627092635,339.31095290411093
2003-04-11,0.02691241071876503,325.1142883300781,330.84285627092635,351.971426827567,327.48979529555965,338.40761965797066
2003-04-14,0.026872295315755843,324.8714294433594,330.34285627092635,351.4142848423549,326.69387755102036,337.51952456519723
2003-04-15,0.02684937197847366,324.7714320591518,329.6285705566406,351.6142883300781,325.99183748206315,336.6228579566593
2003-04-16,0.02709580091489948,324.7142900739397,328.5999973842076,351.1571480887277,325.52449129065684,335.7619054885137
2003-04-17,0.02738234700327298,325.32857404436385,327.67142595563615,351.8000052315848,325.2918389768016,334.9033339727493
2003-04-21,0.0278350894731154,326.04285975864957,326.1999991280692,351.34286063058033,325.43061486069035,334.0976196289063
2003-04-22,0.02827636939984747,327.1714303152902,325.1142883300781,352.5714329310826,325.8816347706075,333.2876194545201
2003-04-23,0.028482682933264072,328.2714276994978,324.8714294433594,352.6142883300781,326.44081831951536,332.4933336530413
2003-04-24,0.02909015924146506,328.7857142857143,324.7714320591518,352.2285723005022,327.23061324139036,331.7623811267671
2003-04-25,0.029577287591700016,330.2999965122768,324.7142900739397,349.75714111328125,328.202040691765,331.15428583054313
2003-04-28,0.030075878485045296,331.5142822265625,325.32857404436385,347.3857116699219,329.2632645587532,330.6666668119885
2003-04-29,0.030448388399930873,332.75714111328125,326.04285975864957,344.57142857142856,330.35510067063933,330.3038096110027
2003-04-30,0.030769320368696854,333.6857125418527,327.1714303152902,342.6857169015067,331.3999982561384,330.0304761614118
2003-05-01,0.031210602044367472,334.48571341378346,328.2714276994978,340.028573172433,332.44489646444515,329.88238089425226
2003-05-02,0.03175503961227712,335.5857151576451,328.7857142857143,337.51428658621654,333.6102027114557,329.86333327520464
2003-05-05,0.03218485874483738,336.94285801478793,330.2999965122768,334.5857151576451,334.7122441505899,329.97761898949034
2003-05-06,0.03270637297546482,338.01428658621654,331.5142822265625,333.6714303152902,335.8265306122449,330.1657142275855
2003-05-07,0.03313046083646991,339.3142874581473,332.75714111328125,332.51428658621654,336.9142860879703,330.42761898949027
2003-05-08,0.03397290528692486,340.3714294433594,333.6857125418527,331.5428553989955,338.16938812878664,330.791904703776
2003-05-09,0.0345173428548345,342.471426827567,334.48571341378346,330.2714276994978,339.50408188177613,331.24380943661646
2003-05-12,0.035061780422744146,343.8285696847098,335.5857151576451,329.2142857142857,340.8755100795201,331.77619033086864
2003-05-13,0.03557756338181643,345.1857125418527,336.94285801478793,329.64285714285717,342.2367341956314,332.33714265369235
2003-05-14,0.036150655558563435,346.471426827567,338.01428658621654,330.8285696847098,343.64897871990587,332.90619027273993
2003-05-15,0.036729479006865615,347.8999982561384,339.3142874581473,330.84285627092635,345.0816314074458,333.52285693940667
2003-05-16,0.03746303804246488,349.34285627092635,340.3714294433594,330.34285627092635,346.6244886748645,334.21714274088544
2003-05-19,0.03836852473108822,351.1714303152902,342.471426827567,329.6285705566406,348.18979566924423,335.01047624860496
2003-05-20,0.03938289683456729,353.42857578822543,343.8285696847098,328.5999973842076,349.9224492287149,335.92238115583143
2003-05-21,0.04055200452534345,355.9571446010045,345.1857125418527,327.67142595563615,351.8775516432159,336.9623812720889
2003-05-22,0.04158930171504323,358.8714294433594,346.471426827567,326.1999991280692,354.0183684679927,338.13761945452006
2003-05-23,0.04253490380667575,361.4571446010045,347.8999982561384,325.1142883300781,356.29183835399397,339.4276194254557
2003-05-27,0.04340600286596806,363.8142874581473,349.34285627092635,324.8714294433594,358.66938937440216,340.7980955578032
2003-05-28,0.044007749651552394,365.98571341378346,351.1714303152902,324.7714320591518,361.0000012456154,342.2219049362909
2003-05-29,0.04431721907720808,367.48571341378346,353.42857578822543,324.7142900739397,363.11836772062344,343.67333330426897
2003-05-30,0.04421406318496905,368.25714111328125,355.9571446010045,325.32857404436385,364.8387756347656,345.0957141694568
2003-06-02,0.04387020787892086,368.0,358.8714294433594,326.04285975864957,366.02040816326536,346.4657140822638
2003-06-03,0.043704011497451914,367.14285714285717,361.4571446010045,327.1714303152902,366.77346926319353,347.78428548177084
2003-06-04,0.04334869539723189,366.7285723005022,363.8142874581473,328.2714276994978,367.063265430684,349.03666657947355
2003-06-05,0.04339454382073478,365.84286063058033,365.98571341378346,328.7857142857143,367.0591847945233,350.2757144019717
2003-06-06,0.04330857999422273,365.95714896065846,367.48571341378346,330.2999965122768,366.8102061991789,351.45714329310823
2003-06-09,0.042861567046996965,365.7428632463728,368.25714111328125,331.5142822265625,366.2918395996094,352.56095304943267
2003-06-10,0.04215666436917358,364.62857491629467,368.0,332.75714111328125,365.55918728575415,353.5647628057571
2003-06-11,0.04155491758358924,362.8714338030134,367.14285714285717,333.6857125418527,364.734698237205,354.4876201811291
